barcode,item,new_desc,price,source
16816-589315-0002,16816-589315-0002,Bosch 18 V 4 Ah Battery,129,RENTAL_STOCK_22_07_2026_CANONICAL.xlsx / REPLACEMENT_COSTS
16816-589315-0003,16816-589315-0003,Bosch 18 V 4 Ah Battery,129,RENTAL_STOCK_22_07_2026_CANONICAL.xlsx / REPLACEMENT_COSTS
16816-589315-0004,16816-589315-0004,Bosch 18 V 4 Ah Battery,129,RENTAL_STOCK_22_07_2026_CANONICAL.xlsx / REPLACEMENT_COSTS
16816-589315-0005,16816-589315-0005,Bosch 18 V 4 Ah Battery,129,RENTAL_STOCK_22_07_2026_CANONICAL.xlsx / REPLACEMENT_COSTS
16816-589315-0006,16816-589315-0006,Bosch 18 V 4 Ah Battery,129,RENTAL_STOCK_22_07_2026_CANONICAL.xlsx / REPLACEMENT_COSTS
16816-589316-0001,16816-589316-0001,"Bosch 1/2"" Drive Impact Wrench",1009,https://www.totaltools.com.au/178530-bosch-18v-brushless-2-x-8-0ah-1-2inch-impact-wrench-kit-0615990m65
16816-589316-0002,16816-589316-0002,"Bosch 1/2"" Drive Impact Wrench",1009,https://www.totaltools.com.au/178530-bosch-18v-brushless-2-x-8-0ah-1-2inch-impact-wrench-kit-0615990m65
16816-589316-0003,16816-589316-0003,"Bosch 1/2"" Drive Impact Wrench",1009,https://www.totaltools.com.au/178530-bosch-18v-brushless-2-x-8-0ah-1-2inch-impact-wrench-kit-0615990m65
16816-589026-0001,16816-589026-0001,13 mm Air Hose,115,https://www.peerlessproducts.com.au/products/industrial-green-flexible-air-hose
16816-589026-0002,16816-589026-0002,13 mm Air Hose,115,https://www.peerlessproducts.com.au/products/industrial-green-flexible-air-hose
16816-589026-0003,16816-589026-0003,13 mm Air Hose,115,https://www.peerlessproducts.com.au/products/industrial-green-flexible-air-hose
16816-589026-0004,16816-589026-0004,13 mm Air Hose,115,https://www.peerlessproducts.com.au/products/industrial-green-flexible-air-hose
16816-589026-0005,16816-589026-0005,13 mm Air Hose,115,https://www.peerlessproducts.com.au/products/industrial-green-flexible-air-hose
16816-589026-0006,16816-589026-0006,13 mm Air Hose,115,https://www.peerlessproducts.com.au/products/industrial-green-flexible-air-hose
16816-589026-0007,16816-589026-0007,13 mm Air Hose,115,https://www.peerlessproducts.com.au/products/industrial-green-flexible-air-hose
16816-589026-0008,16816-589026-0008,13 mm Air Hose,115,https://www.peerlessproducts.com.au/products/industrial-green-flexible-air-hose
16816-589026-0009,16816-589026-0009,13 mm Air Hose,115,https://www.peerlessproducts.com.au/products/industrial-green-flexible-air-hose
16816-589026-0010,16816-589026-0010,13 mm Air Hose,115,https://www.peerlessproducts.com.au/products/industrial-green-flexible-air-hose
16816-589026-0011,16816-589026-0011,13 mm Air Hose,115,https://www.peerlessproducts.com.au/products/industrial-green-flexible-air-hose
16816-587951-0005,16816-587951-0005,Sling - Round - 1 t - 1 m,3.45,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587951-0020,16816-587951-0020,Sling - Round - 1 t - 1 m,3.45,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587951-0016,16816-587951-0016,Sling - Round - 1 t - 1 m,3.45,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587951-0021,16816-587951-0021,Sling - Round - 1 t - 1 m,3.45,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587951-0017,16816-587951-0017,Sling - Round - 1 t - 1 m,3.45,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587951-0013,16816-587951-0013,Sling - Round - 1 t - 1 m,3.45,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587951-0019,16816-587951-0019,Sling - Round - 1 t - 1 m,3.45,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587951-0015,16816-587951-0015,Sling - Round - 1 t - 1 m,3.45,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587951-0012,16816-587951-0012,Sling - Round - 1 t - 1 m,3.45,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587951-0010,16816-587951-0010,Sling - Round - 1 t - 1 m,3.45,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587951-0009,16816-587951-0009,Sling - Round - 1 t - 1 m,3.45,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587951-0014,16816-587951-0014,Sling - Round - 1 t - 1 m,3.45,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587951-0022,16816-587951-0022,Sling - Round - 1 t - 1 m,3.45,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587951-0023,16816-587951-0023,Sling - Round - 1 t - 1 m,3.45,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587951-0008,16816-587951-0008,Sling - Round - 1 t - 1 m,3.45,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587951-0004,16816-587951-0004,Sling - Round - 1 t - 1 m,3.45,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587951-0011,16816-587951-0011,Sling - Round - 1 t - 1 m,3.45,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587951-0007,16816-587951-0007,Sling - Round - 1 t - 1 m,3.45,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587951-0003,16816-587951-0003,Sling - Round - 1 t - 1 m,3.45,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587952-0002,16816-587952-0002,Sling - Round - 1 t - 2 m,6.95,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587952-0001,16816-587952-0001,Sling - Round - 1 t - 2 m,6.95,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587952-0005,16816-587952-0005,Sling - Round - 1 t - 2 m,6.95,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587952-0004,16816-587952-0004,Sling - Round - 1 t - 2 m,6.95,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587952-0003,16816-587952-0003,Sling - Round - 1 t - 2 m,6.95,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587952-0014,16816-587952-0014,Sling - Round - 1 t - 2 m,6.95,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587952-0017,16816-587952-0017,Sling - Round - 1 t - 2 m,6.95,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587952-0008,16816-587952-0008,Sling - Round - 1 t - 2 m,6.95,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587952-0015,16816-587952-0015,Sling - Round - 1 t - 2 m,6.95,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587952-0010,16816-587952-0010,Sling - Round - 1 t - 2 m,6.95,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587952-0012,16816-587952-0012,Sling - Round - 1 t - 2 m,6.95,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587952-0007,16816-587952-0007,Sling - Round - 1 t - 2 m,6.95,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587952-0009,16816-587952-0009,Sling - Round - 1 t - 2 m,6.95,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587952-0006,16816-587952-0006,Sling - Round - 1 t - 2 m,6.95,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587953-0008,16816-587953-0008,Sling - Round - 1 t - 3 m,9.95,https://www.primesupplies.com.au/product/sling-round-fibre-1t-x-3m/
16816-587953-0004,16816-587953-0004,Sling - Round - 1 t - 3 m,9.95,https://www.primesupplies.com.au/product/sling-round-fibre-1t-x-3m/
16816-587953-0005,16816-587953-0005,Sling - Round - 1 t - 3 m,9.95,https://www.primesupplies.com.au/product/sling-round-fibre-1t-x-3m/
16816-587953-0009,16816-587953-0009,Sling - Round - 1 t - 3 m,9.95,https://www.primesupplies.com.au/product/sling-round-fibre-1t-x-3m/
16816-587953-0010,16816-587953-0010,Sling - Round - 1 t - 3 m,9.95,https://www.primesupplies.com.au/product/sling-round-fibre-1t-x-3m/
16816-587953-0007,16816-587953-0007,Sling - Round - 1 t - 3 m,9.95,https://www.primesupplies.com.au/product/sling-round-fibre-1t-x-3m/
16816-587953-0001,16816-587953-0001,Sling - Round - 1 t - 3 m,9.95,https://www.primesupplies.com.au/product/sling-round-fibre-1t-x-3m/
16816-587953-0006,16816-587953-0006,Sling - Round - 1 t - 3 m,9.95,https://www.primesupplies.com.au/product/sling-round-fibre-1t-x-3m/
16816-587953-0003,16816-587953-0003,Sling - Round - 1 t - 3 m,9.95,https://www.primesupplies.com.au/product/sling-round-fibre-1t-x-3m/
16816-587954-0003,16816-587954-0003,Sling - Round - 1 t - 4 m,13.2,https://www.primesupplies.com.au/product/sling-round-fibre-1t-x-4m/
16816-587954-0005,16816-587954-0005,Sling - Round - 1 t - 4 m,13.2,https://www.primesupplies.com.au/product/sling-round-fibre-1t-x-4m/
16816-587954-0010,16816-587954-0010,Sling - Round - 1 t - 4 m,13.2,https://www.primesupplies.com.au/product/sling-round-fibre-1t-x-4m/
16816-587954-0008,16816-587954-0008,Sling - Round - 1 t - 4 m,13.2,https://www.primesupplies.com.au/product/sling-round-fibre-1t-x-4m/
16816-587954-0006,16816-587954-0006,Sling - Round - 1 t - 4 m,13.2,https://www.primesupplies.com.au/product/sling-round-fibre-1t-x-4m/
16816-587954-0004,16816-587954-0004,Sling - Round - 1 t - 4 m,13.2,https://www.primesupplies.com.au/product/sling-round-fibre-1t-x-4m/
16816-587954-0009,16816-587954-0009,Sling - Round - 1 t - 4 m,13.2,https://www.primesupplies.com.au/product/sling-round-fibre-1t-x-4m/
16816-587954-0007,16816-587954-0007,Sling - Round - 1 t - 4 m,13.2,https://www.primesupplies.com.au/product/sling-round-fibre-1t-x-4m/
16816-587955-0016,16816-587955-0016,Sling - Round - 2 t - 1 m,6,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587955-0014,16816-587955-0014,Sling - Round - 2 t - 1 m,6,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587955-0019,16816-587955-0019,Sling - Round - 2 t - 1 m,6,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587955-0018,16816-587955-0018,Sling - Round - 2 t - 1 m,6,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587955-0013,16816-587955-0013,Sling - Round - 2 t - 1 m,6,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587955-0017,16816-587955-0017,Sling - Round - 2 t - 1 m,6,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587955-0020,16816-587955-0020,Sling - Round - 2 t - 1 m,6,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587955-0009,16816-587955-0009,Sling - Round - 2 t - 1 m,6,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587955-0015,16816-587955-0015,Sling - Round - 2 t - 1 m,6,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587955-0011,16816-587955-0011,Sling - Round - 2 t - 1 m,6,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587955-0012,16816-587955-0012,Sling - Round - 2 t - 1 m,6,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587955-0001,16816-587955-0001,Sling - Round - 2 t - 1 m,6,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587955-0002,16816-587955-0002,Sling - Round - 2 t - 1 m,6,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587955-0003,16816-587955-0003,Sling - Round - 2 t - 1 m,6,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587956-0009,16816-587956-0009,Sling - Round - 2 t - 2 m,10.8,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587956-0007,16816-587956-0007,Sling - Round - 2 t - 2 m,10.8,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587956-0010,16816-587956-0010,Sling - Round - 2 t - 2 m,10.8,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587956-0004,16816-587956-0004,Sling - Round - 2 t - 2 m,10.8,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587956-0008,16816-587956-0008,Sling - Round - 2 t - 2 m,10.8,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587956-0005,16816-587956-0005,Sling - Round - 2 t - 2 m,10.8,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
16816-587957-0007,16816-587957-0007,Sling - Round - 2 t - 3 m,16.4,https://www.primesupplies.com.au/product/sling-round-fibre-2t-x-3m/
16816-587957-0001,16816-587957-0001,Sling - Round - 2 t - 3 m,16.4,https://www.primesupplies.com.au/product/sling-round-fibre-2t-x-3m/
16816-587957-0009,16816-587957-0009,Sling - Round - 2 t - 3 m,16.4,https://www.primesupplies.com.au/product/sling-round-fibre-2t-x-3m/
16816-587957-0005,16816-587957-0005,Sling - Round - 2 t - 3 m,16.4,https://www.primesupplies.com.au/product/sling-round-fibre-2t-x-3m/
16816-587957-0004,16816-587957-0004,Sling - Round - 2 t - 3 m,16.4,https://www.primesupplies.com.au/product/sling-round-fibre-2t-x-3m/
16816-587957-0008,16816-587957-0008,Sling - Round - 2 t - 3 m,16.4,https://www.primesupplies.com.au/product/sling-round-fibre-2t-x-3m/
16816-587957-0010,16816-587957-0010,Sling - Round - 2 t - 3 m,16.4,https://www.primesupplies.com.au/product/sling-round-fibre-2t-x-3m/
16816-587957-0006,16816-587957-0006,Sling - Round - 2 t - 3 m,16.4,https://www.primesupplies.com.au/product/sling-round-fibre-2t-x-3m/
16816-587958-0002,16816-587958-0002,Sling - Round - 2 t - 4 m,22.35,https://www.primesupplies.com.au/product/sling-round-fibre-2t-x-4m/
16816-587958-0004,16816-587958-0004,Sling - Round - 2 t - 4 m,22.35,https://www.primesupplies.com.au/product/sling-round-fibre-2t-x-4m/
16816-587958-0005,16816-587958-0005,Sling - Round - 2 t - 4 m,22.35,https://www.primesupplies.com.au/product/sling-round-fibre-2t-x-4m/
16816-587958-0003,16816-587958-0003,Sling - Round - 2 t - 4 m,22.35,https://www.primesupplies.com.au/product/sling-round-fibre-2t-x-4m/
16816-587958-0008,16816-587958-0008,Sling - Round - 2 t - 4 m,22.35,https://www.primesupplies.com.au/product/sling-round-fibre-2t-x-4m/
16816-587958-0006,16816-587958-0006,Sling - Round - 2 t - 4 m,22.35,https://www.primesupplies.com.au/product/sling-round-fibre-2t-x-4m/
16816-587958-0007,16816-587958-0007,Sling - Round - 2 t - 4 m,22.35,https://www.primesupplies.com.au/product/sling-round-fibre-2t-x-4m/
16816-587959-0013,16816-587959-0013,Sling - Round - 3 t - 1 m,7.95,https://www.primesupplies.com.au/product-category/lifting-and-materials-handling/slings/fibre-soft-slings/round-slings/
